,B1F1,B1GSM(X),B1GSM(Y),B1GSM(Z),B1RTN(X),B1RTN(Y),B1RTN(Z)
9887,6.807264804840088,-1.8588143587112427,6.5278096199035645,0.5108171105384827,1.8473318815231323,-6.549297332763672,-0.14997977018356323
9888,6.749615669250403,-3.02418665885883,5.987193489074709,-0.7408342719086443,3.014974832534368,-5.886996459960854,-1.3394880533226725
9889,6.718709659576303,-3.8422775268555065,5.454108142852619,-0.7894636511802636,3.8340093135834117,-5.353180599212483,-1.3332194328307903
9890,6.77713890075696,-1.8317412853238848,6.395139598846562,-1.279347825050661,1.8224387645719318,-6.236306285858249,-1.9175548553469979
9891,6.682773876190196,-4.472458934783838,4.798338985443161,1.2749550580980662,4.463029479980372,-4.910565662384102,0.7875086069109264
9892,6.6868696212768555,-4.179513454437256,4.677536964416504,2.3154098987579346,4.169148921966553,-4.895028591156006,1.8345839977264404
9893,6.776198482513455,-4.6179027557372985,4.686696624755704,1.618088245392415,4.608285045623773,-4.834433174133203,1.140319561958895
9894,6.7380334854127,-4.965868854522908,4.439370059966902,1.0043087720873811,4.957334995269978,-4.52695131301869,0.5550108492377387
9895,6.710777950286925,-5.358075714111293,3.9711346149446602,0.7290567874905334,5.350625514984095,-4.033988809585741,0.328863751887945
9896,6.644570636749343,-4.724187183380298,4.652362632751461,0.41232124566969436,4.715945339203053,-4.67858867645257,-0.05567901283564629
9897,6.586017608642578,-5.075674533843994,3.993023633956909,-1.2901208400726318,5.070396423339844,-3.8511853218078613,-1.6824308633804321
